name,segment,job,world,world_group,tier,union_level,access_flag,active_day_ratio,avg_exp_pct,avg_exp_on_active,character_age_days,cluster,pre_avg,post_avg
사신RPG,Lv.290~294,레지스탕스,아케인,기타,1,8517.0,True,0.9920634920634921,81.57,8914092923030.2,4866.0,0,3239833875472.8286,10998543183925.56
사여니,Lv.285~289,마법사,크로아,루나크로아,2,9541.0,True,0.6666666666666666,82.42,4483244454455.667,988.0,2,1115185322434.257,3709462064715.132
사이의듀블,Lv.290~294,도적,스카니아,스카니아,2,9232.0,True,1.0,54.87,5451962279383.968,3542.0,0,2261065791329.657,6679230159404.857
사제수인,Lv.285~289,마법사,스카니아,기타,3,6552.0,False,0.6528925619834711,34.15,1283644437196.3037,267.0,3,1318190794948.5667,679804249341.2197
사주렌,Lv.285~289,렌,스카니아,스카니아,3,8590.0,True,0.3416666666666667,28.74,1035397104295.8536,269.0,1,758413113991.069,224805505169.1099
사표써,Lv.285~289,기사단,오로라,기타,3,9086.0,False,0.023809523809523808,39.16,1495653408695.6667,971.0,1,128198863602.48572,0.0
삭견호,Lv.285~289,은월,제니스,기타,2,9930.0,True,0.873015873015873,72.52,3437071619010.618,3495.0,0,1149248431123.7715,3712683329690.5054
삯씰,Lv.285~289,레지스탕스,스카니아,기타,3,5150.0,False,0.07563025210084033,42.58,1639893949172.2222,267.0,3,527108769376.7857,0.0
산더,Lv.285~289,레지스탕스,크로아,루나크로아,2,9471.0,True,0.8968253968253969,85.4,4843640097716.495,3157.0,0,1501028276942.6287,5437311443395.297
산리오,Lv.290~294,렌,베라,베라,3,9918.0,True,0.723404255319149,9.32,1567069022942.5588,189.0,1,1501039976661.8286,61995633073.583336
산본,Lv.295~299,레지스탕스,스카니아,스카니아,3,9907.0,True,0.7931034482758621,13.4,5306333254124.544,791.0,1,4417297106583.857,3890692650404.087
산삼4구4구,Lv.285~289,카이저,베라,베라,2,9727.0,True,0.6666666666666666,69.2,3164039598331.0835,4968.0,0,1377763543167.8857,2390742881856.4287
산세반,Lv.285~289,기사단,루나,루나크로아,2,9567.0,True,0.8095238095238095,78.51,3974784789800.2646,2687.0,0,2126983907827.8,3637182547095.099
산소맛데벤,Lv.285~289,레지스탕스,엘리시움,기타,3,9174.0,True,0.873015873015873,69.26,3165338801761.636,2181.0,2,2302793881194.2,2940543762109.703
산정동현프로,Lv.285~289,마법사,루나,루나크로아,3,9276.0,True,0.7857142857142857,50.48,2029519689589.0808,559.0,2,826723745817.3429,1889968331491.3406
산토깅,Lv.285~289,렌,스카니아,스카니아,2,8843.0,True,1.0,94.13,6441648104698.372,269.0,2,5136924948391.637,6757075680948.352
산품,Lv.285~289,렌,베라,베라,3,9770.0,True,0.9126984126984127,73.04,3480805832703.391,269.0,2,2042774822076.9143,3613137933936.2417
살게라스,Lv.285~289,궁수,오로라,기타,3,9503.0,True,0.6031746031746031,59.45,2519268932120.3555,633.0,2,84363379418.8,2071557368807.5715
살구개굴이,Lv.285~289,도적,베라,베라,3,9331.0,True,0.5555555555555556,63.26,2715677005382.7,988.0,2,744611788224.3143,1802593162515.8022
살구씨,Lv.295~299,아델,크로아,루나크로아,1,10404.0,True,0.9920634920634921,73.2,9218576579290.447,1951.0,0,6335893211548.942,10225997912165.857
살귤,Lv.285~289,카인,루나,루나크로아,3,9049.0,True,0.5634920634920635,50.54,2030369102401.5493,790.0,2,957460682069.1143,1215880026352.6484
살도요,Lv.290~294,아델,엘리시움,기타,2,9740.0,True,1.0,55.4,5484529547673.032,2151.0,0,3713224954852.457,6165800544911.714
살러,Lv.285~289,마법사,엘리시움,기타,2,9781.0,True,0.9047619047619048,92.5,5987955258363.289,437.0,2,1463944885769.0286,6938338774192.297
살비도,Lv.285~289,기사단,엘리시움,기타,3,9277.0,True,0.2222222222222222,16.32,389704045943.6429,957.0,1,37598984870.91428,105447789186.15384
살영,Lv.285~289,렌,스카니아,스카니아,3,9031.0,False,0.09523809523809523,89.61,5486328581230.667,269.0,2,0.0,723471900821.6263
살쟈렌,Lv.285~289,렌,스카니아,스카니아,3,5381.0,False,0.015873015873015872,17.77,457102339775.0,267.0,3,26119085714.285713,403071.978021978
살집,Lv.290~294,카인,스카니아,스카니아,2,9121.0,False,0.5317460317460317,19.92,2681127642159.1045,812.0,1,1915068575077.8572,1237452218647.6375
삶의,Lv.295~299,은월,스카니아,스카니아,1,10519.0,True,1.0,88.66,12318154593118.469,4455.0,0,8488028553591.942,13791279992936.363
삼거리도마뱀,Lv.285~289,궁수,베라,베라,3,5941.0,False,0.23809523809523808,72.15,3403884683273.2,268.0,3,2113290084836.9714,309355906911.011
삼분,Lv.285~289,렌,스카니아,스카니아,3,9408.0,True,0.7380952380952381,60.81,2584191807759.355,269.0,2,1414584082900.2285,2096916430990.2417
삼성2재용,Lv.285~289,렌,스카니아,기타,3,8752.0,True,0.591304347826087,35.69,1358182882409.3088,269.0,1,1116932809868.0,720330204032.978
삼진사냥,Lv.290~294,궁수,아케인,기타,2,9359.0,True,0.5079365079365079,44.92,4589206353999.6875,2187.0,1,2109559895538.5715,2416204508924.5054
삼파렌,Lv.285~289,렌,스카니아,기타,3,9397.0,True,0.8620689655172413,85.55,4865780841177.91,269.0,2,2562385741432.12,4643059786615.253
삽쾡,Lv.285~289,아델,루나,루나크로아,3,9452.0,True,0.16666666666666666,13.53,259325588204.57144,1893.0,1,24978730298.085712,50237162547.94505
삿도,Lv.290~294,카인,엘리시움,기타,2,9412.0,True,0.6825396825396826,63.35,6494068294993.779,1636.0,2,301715877722.0571,6021206787353.77
상당했었던것,Lv.285~289,도적,스카니아,스카니아,3,9086.0,False,0.05555555555555555,1.35,139261116.85714287,972.0,1,23059851.57142857,1843219.923076923
상발렌,Lv.285~289,렌,루나,루나크로아,3,8672.0,False,0.2698412698412698,51.03,2062371198781.4119,269.0,1,1921798483613.8,31403009143.79121
상상사이킥,Lv.285~289,프렌즈 월드,오로라,기타,2,9396.0,True,0.9206349206349206,85.83,4899938990509.268,1004.0,2,850456724655.2285,5918977335562.0
상쏘남,Lv.285~289,기사단,스카니아,스카니아,3,9617.0,True,0.1984126984126984,19.67,560693109252.12,451.0,1,80541653367.45714,123059009488.37363
상암동깡패,Lv.285~289,렌,베라,베라,3,9058.0,True,0.7413793103448276,36.7,1386886097852.9883,269.0,2,1801671422066.6,815718888612.0
상어울어요,Lv.285~289,기사단,베라,베라,3,9523.0,True,0.6111111111111112,71.93,3372530751708.701,1354.0,2,494408119093.11426,2663522897948.4727
상어크아아왕,Lv.285~289,마법사,오로라,기타,3,8737.0,False,0.14545454545454545,39.01,1489496946344.9375,269.0,1,1117788966175.7368,28505063562.417583
상준5454,Lv.290~294,레지스탕스,스카니아,스카니아,2,8850.0,True,0.7948717948717948,60.59,6018036722853.688,269.0,2,1737989010451.7307,5653732977512.615
상지,Lv.285~289,전사,스카니아,스카니아,3,8963.0,True,0.031746031746031744,31.11,1149751949714.0,1369.0,1,105279270253.02856,10046520219.78022
상쾌한매화향,Lv.285~289,렌,엘리시움,기타,3,9602.0,False,0.5625,63.94,2760854378759.127,269.0,2,2410795572809.095,1355023283877.2966
상쾌한초코바,Lv.285~289,렌,엘리시움,기타,3,9126.0,False,0.6371681415929203,49.89,1992065808037.486,269.0,2,2257597046116.5454,1030347287517.967
새마을토끼,Lv.285~289,렌,스카니아,스카니아,3,8314.0,False,0.11206896551724138,59.91,2538297760413.4614,267.0,1,1319914835415.0,0.0
새아얍,Lv.290~294,도적,스카니아,스카니아,2,9524.0,True,0.14285714285714285,3.92,463330615559.55554,2296.0,1,32390000.57142857,91635356374.1978
새예봄,Lv.285~289,기사단,엘리시움,기타,2,9286.0,True,0.9444444444444444,97.63,7813976887183.58,2475.0,2,2639146299680.6284,9203221198747.516
새우탕,Lv.290~294,마법사,크로아,루나크로아,2,9643.0,True,0.9920634920634921,93.86,11112574476954.576,5439.0,0,2244841430115.943,14401124830387.516
새이리,Lv.285~289,라라,엘리시움,기타,3,9695.0,True,0.38095238095238093,42.79,1652772506313.7083,1719.0,1,501641544435.7714,678853035690.1758
새초미렌,Lv.285~289,렌,스카니아,기타,3,9837.0,True,0.11504424778761062,4.64,25120126669.384617,269.0,1,11964603060.545454,696048124.9450549
새협,Lv.285~289,렌,엘리시움,기타,3,8774.0,False,0.06349206349206349,34.34,1288695810888.25,269.0,1,294559042488.74286,0.0
샌디에이고,Lv.285~289,도적,스카니아,스카니아,3,9526.0,True,0.9047619047619048,57.39,2419820998397.991,3217.0,0,1588581686207.5144,2420431151649.5386
샌쮸,Lv.285~289,전사,엘리시움,기타,3,9378.0,False,0.1746031746031746,20.41,609254213380.5454,2824.0,1,369120026135.88574,5322986589.186813
샘손이,Lv.285~289,도적,베라,베라,3,9720.0,True,0.7142857142857143,82.11,4431648621022.978,1061.0,2,475787688397.74286,4199953920858.7583
샛국,Lv.290~294,전사,베라,베라,1,9886.0,True,0.9603174603174603,80.08,8735104878734.859,2049.0,2,2497683708888.3716,10654162203470.604
생띵,Lv.285~289,전사,스카니아,스카니아,3,9707.0,True,0.29365079365079366,33.72,1267042943360.1353,4473.0,0,253337261015.45715,417733898558.0659
생물학뚜요니,Lv.290~294,마법사,오로라,기타,2,9462.0,True,0.7857142857142857,27.33,3250839213571.071,814.0,1,2064607094990.3142,2742547624383.2417
생사여일,Lv.285~289,도적,루나,루나크로아,3,9503.0,True,0.30158730158730157,42.98,1659623540437.3684,1170.0,1,766789190105.5428,398110691021.16486
생조아,Lv.285~289,아델,루나,루나크로아,3,9515.0,True,0.4523809523809524,28.96,1043972565402.0878,2248.0,1,567192192445.2858,435766038377.2967
생츄걸,Lv.290~294,전사,스카니아,스카니아,2,9602.0,True,0.8095238095238095,24.89,3068415838418.8726,1004.0,1,2620535960294.0,2431424801191.5933
생츄언니,Lv.290~294,전사,엘리시움,기타,2,10226.0,True,0.9454545454545454,15.57,2311467281320.856,4429.0,0,1684538087946.1143,2419116855723.4
샤넨,Lv.290~294,기사단,스카니아,스카니아,3,9637.0,True,0.9206349206349206,27.97,3279654250967.6553,900.0,2,5710300237475.229,1984388843962.8022
샤레니안,Lv.290~294,도적,크로아,루나크로아,2,9612.0,True,1.0,15.04,2251258679595.048,5926.0,0,1019332451849.2572,2725076459497.275
샤르테로,Lv.285~289,마법사,루나,루나크로아,3,9475.0,True,0.8253968253968254,72.43,3420663233562.75,2817.0,0,1172434669313.9714,3458392998511.3955
샤맹,Lv.285~289,마법사,스카니아,스카니아,3,9536.0,True,0.7301587301587301,56.81,2372016560894.728,3006.0,0,1191002092777.2285,1940004948957.2747
샤얀,Lv.285~289,렌,루나,루나크로아,3,8812.0,False,0.6,35.38,1338636010222.5454,916.0,1,1560131007129.3704,73266112316.10715
샤인렌스캣,Lv.285~289,렌,오로라,기타,3,9579.0,False,0.047619047619047616,43.87,1704954256152.8333,269.0,1,59553791504.62857,89509261914.8901
샤콰,Lv.290~294,초월자,루나,루나크로아,1,10185.0,True,0.9682539682539683,96.5,12068800582383.0,4105.0,0,2491499286339.057,15221881275042.406
샤크처리,Lv.285~289,기사단,스카니아,스카니아,3,9328.0,True,0.15873015873015872,7.56,94217879742.4,392.0,1,53786232997.11429,20213625.813186813
샤테에,Lv.290~294,궁수,베라,베라,2,9537.0,True,0.873015873015873,41.95,4397627025139.5273,2460.0,0,1325686694265.8,4805933389736.758
샤트리즈,Lv.285~289,엔젤릭버스터,엘리시움,기타,3,7276.0,False,0.042735042735042736,23.79,774768937392.2,269.0,3,148994026421.57693,0.0
섀도쁨,Lv.285~289,도적,오로라,기타,3,9490.0,True,0.4954954954954955,30.0,1094410761237.2545,3514.0,0,618031228118.45,525626014348.1319
섀도어인가1,Lv.285~289,도적,크로아,루나크로아,2,9631.0,True,0.8809523809523809,68.98,3145129327442.306,896.0,2,2385772570377.657,2918761707504.154
섀도우Jo,Lv.285~289,도적,스카니아,스카니아,3,8280.0,False,0.08421052631578947,14.29,295310134307.25,265.0,1,0.0,25961330488.54945
섀지호,Lv.290~294,도적,엘리시움,기타,2,9623.0,True,0.9682539682539683,66.95,6922002918499.91,1914.0,2,2295701260562.343,8397085845464.912
서건우,Lv.285~289,렌,오로라,기타,3,9232.0,True,0.7142857142857143,52.44,2134454208628.3555,269.0,2,1072614439038.3429,1698454652859.4504
서나래,Lv.285~289,마법사,스카니아,스카니아,2,9405.0,True,0.6507936507936508,98.46,8389885284212.793,571.0,2,651586926755.1143,7309506053505.714
서나타키,Lv.285~289,마법사,스카니아,스카니아,3,9257.0,False,0.023809523809523808,21.55,649700213114.3334,3129.0,1,0.0,21418688344.42857
서랜,Lv.285~289,렌,스카니아,스카니아,3,9229.0,True,0.4444444444444444,15.92,369767938009.625,269.0,1,227626777975.62857,140000739553.75824
서리미호,Lv.285~289,렌,베라,베라,3,8435.0,False,0.02608695652173913,21.24,636932908091.6666,268.0,1,0.0,20997788178.846153
서리크림,Lv.285~289,궁수,스카니아,스카니아,2,9537.0,True,0.9682539682539683,80.88,4260552914979.6885,2433.0,0,1520195045856.2,5127259659588.517
서멩,Lv.285~289,아델,엘리시움,기타,3,8401.0,False,0.007936507936507936,2.89,1218229104.0,2250.0,1,34806545.82857143,0.0
서버실물장난,Lv.285~289,렌,오로라,기타,3,9121.0,True,0.7310924369747899,59.02,2490279664644.529,269.0,2,1166028207144.4285,2022038912351.978
서비,Lv.285~289,전사,스카니아,스카니아,3,9554.0,True,0.7676767676767676,22.16,674188096416.2368,986.0,1,302793504514.0,536438981225.5165
서비윰,Lv.290~294,도적,루나,루나크로아,2,9454.0,True,0.8727272727272727,17.48,2506568937077.4478,2964.0,0,379051068526.8571,3031517740813.2666
서서례,Lv.290~294,메르세데스,유니온,기타,2,10002.0,True,0.7142857142857143,7.73,1251754183511.5667,3739.0,0,1630500829620.4,610882939333.2638
서쑤연,Lv.285~289,도적,오로라,기타,2,9235.0,True,0.8888888888888888,99.6,10872214978020.268,1330.0,2,3887781593755.029,11885887052273.012
서여,Lv.285~289,마법사,루나,루나크로아,2,9433.0,True,0.5079365079365079,59.21,2508142100951.6406,1776.0,2,1054395508046.0,1358431337135.1099
서여니집,Lv.285~289,라라,크로아,루나크로아,3,9151.0,True,0.6224489795918368,19.92,572876641711.9344,544.0,1,372630358809.2857,355352336623.7692
서용휘,Lv.285~289,도적,스카니아,스카니아,3,5193.0,True,0.873015873015873,44.08,1715236260234.6091,2510.0,3,1162225210526.1143,1626352816015.3076
서은비,Lv.285~289,마법사,스카니아,스카니아,3,9348.0,True,0.9444444444444444,72.09,3395490968079.8486,2534.0,0,785370533318.9143,4138191830058.681
서이루,Lv.290~294,도적,루나,루나크로아,2,9877.0,True,0.9920634920634921,34.0,3774214597329.8,2498.0,0,3360865633735.6855,3891720082257.978
서일산프레이,Lv.285~289,마법사,루나,루나크로아,3,9353.0,False,0.09523809523809523,5.66,58654353597.083336,3461.0,1,15999285575.714285,1581068659.5054946
서직,Lv.285~289,궁수,루나,루나크로아,3,8696.0,True,0.16,46.54,1815092289762.625,727.0,1,0.0,968049221206.7333
서진용,Lv.285~289,마법사,엘리시움,기타,3,9642.0,True,0.015873015873015872,58.13,2438572036418.0,3495.0,1,0.0,53594989811.38461
서찡,Lv.285~289,엔젤릭버스터,엘리시움,기타,2,9290.0,True,0.8968253968253969,85.61,4869050393897.514,692.0,2,1326818370153.3713,5535868698407.154
서창두,Lv.285~289,렌,루나,루나크로아,2,9006.0,True,0.9915254237288136,94.77,6598976375886.982,269.0,2,3357847219316.074,7488113857771.901
서채,Lv.285~289,전사,루나,루나크로아,3,9342.0,False,0.29365079365079366,23.06,732689956494.1621,997.0,1,127668114450.85715,248803784445.0989
서쵸동,Lv.285~289,에반,엘리시움,기타,3,8671.0,False,0.1532258064516129,54.5,2251564970210.3687,225.0,1,1296355588909.0,0.0
서츄디,Lv.285~289,엔젤릭버스터,루나,루나크로아,3,9131.0,True,0.728,61.36,2606821343188.044,269.0,2,621596840886.2354,2374576369670.11
서크랄유스,Lv.285~289,마법사,스카니아,스카니아,3,8867.0,True,0.9444444444444444,61.51,2616256912088.5967,622.0,2,1589503779417.1143,2809911431416.967
서킷,Lv.290~294,일리움,루나,루나크로아,1,10054.0,True,0.9920634920634921,64.62,6574213812672.424,3146.0,0,4443074857838.942,7321638533622.967
서폿정재,Lv.285~289,전사,베라,베라,3,9239.0,False,0.015873015873015872,85.31,4835477665266.5,4627.0,0,0.0,106274234401.46153
석인,Lv.295~299,해적,베라,베라,1,10141.0,True,0.9365079365079365,25.77,6146112087300.475,3859.0,0,4254390964305.8286,6333379588469.802
선내셔바루스,Lv.285~289,궁수,베라,베라,3,8840.0,True,0.9285714285714286,76.51,3775669859303.581,450.0,2,2172022406685.8572,4019039442906.747
선라이트,Lv.285~289,기사단,엘리시움,기타,3,9502.0,True,0.14285714285714285,31.79,1173208203512.2778,3369.0,1,495698032516.3714,41410071704.92308
선량한주찬이,Lv.290~294,아델,루나,루나크로아,2,9637.0,True,0.9444444444444444,78.81,8496157125310.815,2171.0,2,6736595129771.914,8519361190878.791
선매리,Lv.295~299,전사,크로아,루나크로아,1,10382.0,True,1.0,49.48,7464616836054.31,4450.0,0,5461264584235.229,8235136932907.802
선물,Lv.290~294,레지스탕스,스카니아,스카니아,1,9602.0,True,0.9523809523809523,72.03,7535929511713.083,3530.0,0,3373950009132.0,8639816385559.89
선사일,Lv.285~289,렌,크로아,루나크로아,3,10552.0,True,0.3412698412698413,15.49,351042775854.6512,269.0,1,346921155468.97144,32446141981.714287
선인장윈브,Lv.285~289,기사단,엘리시움,기타,2,9101.0,True,0.9761904761904762,69.35,3168323127460.3413,3770.0,0,1830655553887.257,3578360442764.4834
선학,Lv.290~294,아델,스카니아,스카니아,1,9539.0,True,0.9047619047619048,46.08,4682261619472.307,2250.0,0,3417570534246.6284,4551240174958.362
선화결,Lv.285~289,렌,베라,베라,3,9908.0,True,0.15254237288135594,6.36,71139394002.33333,269.0,1,47284880015.333336,41948699.20879121
설개희,Lv.285~289,도적,크로아,루나크로아,3,9058.0,True,0.7454545454545455,86.57,4986368371421.231,416.0,2,2444597648801.9473,3982800561860.4834
설경,Lv.290~294,마법사,루나,루나크로아,1,9684.0,True,1.0,92.16,10783176344398.08,4278.0,0,4868035754718.857,13058230417351.627
설마이걸또,Lv.285~289,렌,스카니아,스카니아,3,8494.0,True,0.9035087719298246,37.78,1426538147058.806,269.0,2,1693828982433.0435,1186542445616.4504
설묘유리,Lv.285~289,렌,스카니아,기타,3,9122.0,True,0.19130434782608696,20.53,614239218510.3636,269.0,1,114949442952.04167,118181056883.28572
설방렌,Lv.285~289,렌,오로라,기타,3,8152.0,False,0.1349206349206349,36.03,1366576813866.647,269.0,1,663765881020.9429,0.0
설빛렌님,Lv.285~289,렌,베라,베라,2,9082.0,True,0.8968253968253969,87.0,5063385755012.451,269.0,2,2488451648861.1143,5330404204464.483
설왕설렌,Lv.285~289,렌,스카니아,스카니아,3,8736.0,True,0.9035087719298246,68.18,3093283179526.66,269.0,2,1337849708098.9565,3163050815439.231
