name,tier,access_flag,date_create,latest_level,world,union_level,ocid,character_class,world_group,최대 스탯공격력,데미지,보스 몬스터 데미지,최종 데미지,방어율 무시,크리티컬 확률,크리티컬 데미지,상태이상 내성,스탠스,방어력,이동속도,점프력,스타포스,아케인포스,어센틱포스,STR,DEX,INT,LUK,HP,MP,AP 배분 STR,AP 배분 DEX,AP 배분 INT,AP 배분 LUK,AP 배분 HP,AP 배분 MP,아이템 드롭률,메소 획득량,버프 지속시간,공격 속도,일반 몬스터 데미지,재사용 대기시간 감소 (초),재사용 대기시간 감소 (%),재사용 대기시간 미적용,추가 경험치 획득,공격력,마력,전투력
여자듀블써요,3,True,2019-12-20T00:00+09:00,286,크로아,9535.0,2e0995ae58c3f8c2cf4c533fbbda8c20,듀얼블레이더,크로아,52157482.0,81.0,337.0,55.39,77.37,101.0,77.15,75.0,100.0,65219.0,160.0,123.0,284.0,1350.0,530.0,3602.0,6883.0,3508.0,56975.0,76485.0,40565.0,4.0,4.0,4.0,1448.0,550.0,300.0,132.0,29.0,55.0,6.0,102.0,3.0,5.0,7.0,84.0,5984.0,1375.0,119878941.0
비스나권위자,3,True,2025-06-19T00:00+09:00,287,오로라,9304.0,f1fab6e8006610185b26ba76627da108efe8d04e6d233bd35cf2fabdeb93fb0d,렌,기타,28478173.0,68.0,328.0,86.15,90.77,110.0,66.95,88.0,100.0,68120.0,170.0,123.0,191.0,1350.0,420.0,39696.0,3964.0,2711.0,2879.0,83287.0,33055.0,1453.0,4.0,4.0,4.0,0.0,0.0,130.0,36.0,70.0,6.0,75.0,0.0,6.0,0.0,117.0,4304.0,707.0,50310405.0
붉은어둠,3,True,2014-07-20T00:00+09:00,286,루나,9406.0,99b7319aba10c8841ec2c7703272918f,데몬어벤져,루나,211963837.0,151.0,422.0,109.87,91.57,100.0,129.75,90.0,100.0,43484.0,170.0,123.0,360.0,1360.0,370.0,4472.0,3609.0,2556.0,2772.0,500000.0,,4.0,4.0,4.0,4.0,21651.0,0.0,96.0,4.0,50.0,4.0,103.0,2.0,6.0,27.0,543.0,7695.0,1861.0,235767952.0
렌이귀여워,3,True,2025-06-19T00:00+09:00,286,크로아,9580.0,1c1e1c705c30876d4d24f3873696fae4,렌,크로아,63141537.0,86.0,307.0,86.15,89.27,73.0,47.1,75.0,100.0,92305.0,160.0,123.0,271.0,1360.0,490.0,51655.0,6697.0,4388.0,4245.0,115416.0,49924.0,1453.0,4.0,4.0,4.0,0.0,0.0,161.0,67.0,28.0,6.0,66.0,2.0,0.0,7.0,267.0,6576.0,1406.0,100922573.0
렛냥,3,True,2020-04-12T00:00+09:00,285,크로아,9186.0,e2b79aad298493a61e7d9a6b495e82fb,은월,크로아,91836361.0,101.0,337.0,102.41,91.87,92.0,105.35,72.0,100.0,99645.0,170.0,123.0,257.0,1350.0,550.0,52819.0,6896.0,3606.0,3205.0,80906.0,53200.0,1448.0,4.0,4.0,4.0,0.0,0.0,112.0,16.0,50.0,5.0,52.0,3.0,5.0,7.0,91.0,6086.0,1114.0,122242136.0
빼곡히어로,3,False,2023-06-15T00:00+09:00,285,루나,9283.0,f55286c58ad589d74dd3cc9f1c790d20efe8d04e6d233bd35cf2fabdeb93fb0d,히어로,루나,36019214.0,70.0,338.0,232.75,96.85,98.0,70.5,74.0,100.0,68179.0,156.0,123.0,189.0,1350.0,340.0,38675.0,3676.0,2363.0,2059.0,93112.0,34429.0,1443.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,47.0,4.0,12.0,0.0,6.0,3.0,20.0,2792.0,483.0,34373645.0
계졍,3,True,2024-06-20T00:00+09:00,285,스카니아,9546.0,b71c9bb8738e627eaf34318bcee4fa17,은월,스카니아,126082352.0,110.0,526.0,102.41,97.49,81.0,115.0,69.0,100.0,99999.0,160.0,123.0,355.0,1370.0,410.0,69286.0,10067.0,6183.0,6265.0,65356.0,34597.0,1443.0,4.0,4.0,4.0,-70.0,-70.0,12.0,12.0,54.0,5.0,12.0,2.0,6.0,3.0,22.0,6075.0,1594.0,233848068.0
뭉꾸도사,3,True,2025-06-19T00:00+09:00,285,베라,9459.0,5fed15b395c0de1f61c0f2ee564b956d,렌,기타,24795195.0,111.0,350.0,86.15,87.27,88.0,62.0,57.0,100.0,62259.0,144.0,123.0,119.0,1350.0,370.0,34244.0,2883.0,2681.0,2389.0,68931.0,32296.0,1443.0,4.0,4.0,4.0,0.0,0.0,32.0,37.0,77.0,6.0,32.0,0.0,6.0,6.0,34.0,3472.0,480.0,40594065.0
비숑골르라,3,False,2014-05-10T00:00+09:00,285,유니온,9091.0,db09affd901dc2f14e902a12a7c2eea4efe8d04e6d233bd35cf2fabdeb93fb0d,듀얼블레이더,기타,38369287.0,54.0,384.0,53.95,81.1,88.0,53.05,79.0,100.0,56988.0,160.0,123.0,237.0,1320.0,560.0,2816.0,5131.0,2331.0,52196.0,55623.0,27196.0,4.0,4.0,4.0,1443.0,0.0,-74.0,120.0,4.0,54.0,6.0,49.0,5.0,6.0,0.0,32.0,5744.0,897.0,105334264.0
컨냥,2,True,2019-04-07T00:00+09:00,290,엘리시움,9872.0,1910e3a9bc8acc8b9a19514cea8d8f45efe8d04e6d233bd35cf2fabdeb93fb0d,나이트로드,엘리시움,71152410.0,61.0,562.0,63.19,96.69,105.0,101.6,75.0,100.0,47223.0,170.0,123.0,278.0,1350.0,620.0,5022.0,6671.0,3945.0,65512.0,60658.0,28230.0,4.0,4.0,4.0,1468.0,0.0,0.0,22.0,27.0,89.0,6.0,12.0,2.0,6.0,7.0,131.0,5759.0,1328.0,201327435.0
용머바람,3,True,2020-03-23T00:00+09:00,286,스카니아,9935.0,15f2bd7a313d9b3fdc240b10faca8e70,윈드브레이커,스카니아,108451729.0,120.0,463.0,82.95,97.35,147.0,80.6,66.0,100.0,56337.0,170.0,123.0,351.0,1350.0,580.0,8947.0,72741.0,5823.0,5467.0,62387.0,33777.0,4.0,1453.0,4.0,4.0,0.0,0.0,27.0,17.0,30.0,4.0,31.0,2.0,6.0,7.0,72.0,6911.0,1843.0,193979321.0
렌과함께라면,3,False,2025-06-19T00:00+09:00,286,스카니아,5627.0,60daa4a406bbedd664cbccb1b2244344,렌,스카니아,52228572.0,97.0,339.0,82.8,93.49,105.0,53.0,60.0,100.0,99382.0,170.0,123.0,322.0,1410.0,450.0,54961.0,7004.0,4864.0,4216.0,85742.0,25088.0,1448.0,4.0,4.0,4.0,0.0,0.0,74.0,29.0,10.0,6.0,32.0,0.0,5.0,0.0,82.0,4918.0,1089.0,91594183.0
캐캐캐팁팁팁,3,True,2024-12-19T00:00+09:00,285,베라,9679.0,2dcf6b5b9a9ab7b3a226e5d46bd0645c,캡틴,기타,60153251.0,73.0,441.0,78.2,93.01,98.0,122.5,30.0,100.0,60084.0,170.0,123.0,302.0,1375.0,300.0,8772.0,55243.0,5808.0,5832.0,64206.0,40597.0,4.0,1443.0,4.0,4.0,0.0,0.0,62.0,17.0,72.0,5.0,12.0,0.0,6.0,27.0,52.0,5662.0,1320.0,153650498.0
심랑이랑,3,True,2024-06-20T00:00+09:00,285,스카니아,9748.0,23088db63917757674ae0ed080a58270,"아크메이지(불,독)",스카니아,27477454.0,129.0,329.0,194.14,93.56,87.0,80.65,52.0,100.0,7448.0,148.0,110.0,55.0,1320.0,270.0,1925.0,1477.0,29573.0,2598.0,33884.0,86301.0,4.0,4.0,1443.0,4.0,0.0,0.0,12.0,16.0,133.0,4.0,0.0,0.0,6.0,7.0,24.0,940.0,2812.0,27261505.0
Oski,2,True,2018-05-05T00:00+09:00,290,스카니아,9724.0,3d0d6cd322215c3f172ca7515d52a386,다크나이트,스카니아,136909720.0,69.0,419.0,122.75,96.84,79.0,112.95,70.0,100.0,99999.0,170.0,123.0,362.0,1350.0,670.0,79654.0,7921.0,5731.0,4831.0,97671.0,25638.0,1473.0,4.0,4.0,4.0,0.0,0.0,40.0,44.0,95.0,4.0,12.0,5.0,6.0,17.0,133.0,7475.0,1942.0,266861034.0
슈퍼케이,2,True,2025-12-18T00:00+09:00,290,챌린저스4,,fdcebe32d7401a1cfc6e7c58173e991f,렌,챌린저스,46741281.0,63.0,389.0,86.15,96.08,90.0,66.25,56.0,100.0,94411.0,158.0,123.0,296.0,1450.0,570.0,55274.0,4393.0,2309.0,2216.0,109073.0,39010.0,1473.0,4.0,4.0,4.0,0.0,0.0,50.0,124.0,70.0,6.0,414.0,0.0,5.0,0.0,170.0,5255.0,1392.0,116228484.0
초특급대박렌,3,True,2025-08-06T00:00+09:00,288,스카니아,8421.0,1ddd346887b901fec341bac6432cc14b,렌,스카니아,42546879.0,80.0,362.0,86.15,89.45,88.0,50.0,60.0,100.0,84806.0,170.0,123.0,232.0,1350.0,500.0,47265.0,5782.0,2849.0,2879.0,85258.0,33585.0,1463.0,4.0,4.0,4.0,0.0,0.0,232.0,131.0,74.0,6.0,111.0,2.0,5.0,1.0,179.0,5013.0,1127.0,76540120.0
텨코리,3,False,2025-12-18T00:00+09:00,285,루나,9602.0,6dc210848723f8b264c718a7b9aa0631efe8d04e6d233bd35cf2fabdeb93fb0d,"아크메이지(썬,콜)",루나,47271330.0,167.0,297.0,167.4,96.34,156.0,92.05,80.0,100.0,14024.0,170.0,123.0,247.0,1470.0,480.0,2974.0,2834.0,44083.0,4689.0,68371.0,106137.0,4.0,4.0,1443.0,4.0,0.0,0.0,32.0,49.0,101.0,4.0,296.0,0.0,6.0,0.0,117.0,1305.0,3048.0,33670200.0
유을렌,3,True,2025-06-19T00:00+09:00,289,루나,9694.0,86ff426ba588da4852655f724afac704efe8d04e6d233bd35cf2fabdeb93fb0d,렌,루나,112147523.0,123.0,519.0,87.7,97.18,117.0,137.6,75.0,100.0,99999.0,170.0,123.0,336.0,1370.0,690.0,74285.0,10785.0,7002.0,6225.0,127226.0,34649.0,1468.0,4.0,4.0,4.0,0.0,0.0,43.0,23.0,107.0,6.0,12.0,2.0,6.0,7.0,147.0,6693.0,1441.0,263870323.0
기출,3,True,2023-06-27T00:00+09:00,285,스카니아,8860.0,aca7f93621e41085b54058c679623183,라라,스카니아,41128611.0,76.0,226.0,107.35,91.94,71.0,71.4,60.0,100.0,12647.0,170.0,123.0,240.0,1350.0,430.0,2297.0,2437.0,45698.0,4481.0,54980.0,59916.0,4.0,4.0,1448.0,4.0,0.0,0.0,137.0,22.0,52.0,4.0,20.0,0.0,6.0,6.0,155.0,1274.0,5015.0,58550071.0
딸풍,3,True,2026-04-05T00:00+09:00,288,크로아,10086.0,87d797185cd4376a9441b53f160a5edd,윈드브레이커,크로아,4949.0,15.0,21.0,0.0,24.0,57.0,30.0,19.0,0.0,1239.0,110.0,100.0,0.0,0.0,0.0,434.0,743.0,1009.0,719.0,3232.0,723.0,4.0,158.0,4.0,4.0,0.0,0.0,12.0,16.0,45.0,6.0,40.0,0.0,6.0,0.0,34.0,140.0,125.0,8634.0
꼬마차니,1,True,2024-12-19T00:00+09:00,295,루나,9933.0,ca81ae3025ceb83a332586e7de8a87e2efe8d04e6d233bd35cf2fabdeb93fb0d,윈드브레이커,루나,67671551.0,113.0,411.0,82.95,95.68,134.0,92.6,82.0,100.0,49980.0,170.0,123.0,291.0,1350.0,300.0,7321.0,48021.0,4453.0,4634.0,67744.0,38374.0,4.0,1428.0,4.0,4.0,0.0,0.0,12.0,16.0,35.0,4.0,52.0,2.0,6.0,7.0,34.0,6699.0,1371.0,115500025.0
온다,2,True,2017-06-22T00:00+09:00,290,스카니아,9312.0,91a2bc554b1fa4c7a9adad34dad5d110,나이트로드,스카니아,97877130.0,66.0,475.0,63.19,94.16,121.0,110.0,71.0,100.0,58670.0,170.0,123.0,354.0,1350.0,720.0,5480.0,8080.0,5648.0,74450.0,64195.0,33975.0,4.0,4.0,4.0,1468.0,161.0,104.0,20.0,24.0,114.0,6.0,12.0,0.0,6.0,0.0,269.0,6750.0,1812.0,241866711.0
BTS걍서,3,True,2023-12-24T00:00+09:00,286,크로아,8587.0,30904c1cbff59f613c0d0b8f2e55ff1f,나이트워커,크로아,42001244.0,113.0,314.0,70.02,83.76,93.0,122.65,71.0,100.0,31334.0,170.0,123.0,251.0,1370.0,450.0,2607.0,4562.0,2852.0,41192.0,42954.0,30990.0,4.0,4.0,4.0,1448.0,0.0,0.0,258.0,166.0,30.0,6.0,129.0,3.0,6.0,0.0,102.0,3914.0,883.0,49419515.0
날수녁,3,True,2025-12-19T00:00+09:00,285,챌린저스,9415.0,548ce1a97b59bc1ec064c5eeaf5068f9,일리움,챌린저스,16362386.0,84.0,166.0,50.0,92.31,78.0,78.25,55.0,100.0,9516.0,170.0,123.0,173.0,1420.0,420.0,1222.0,1079.0,39075.0,3220.0,48265.0,47505.0,4.0,4.0,1443.0,4.0,0.0,0.0,47.0,17.0,55.0,4.0,295.0,0.0,6.0,0.0,76.0,1196.0,3097.0,20691392.0
박쥐마하,3,True,2023-06-21T00:00+09:00,287,베라,9231.0,3c075bbc96eb1f731cfbc92fbd1de194,데몬어벤져,기타,61066537.0,91.0,382.0,43.99,95.59,92.0,58.5,81.0,100.0,33113.0,170.0,123.0,293.0,1350.0,390.0,3832.0,3461.0,1665.0,2108.0,500000.0,,4.0,4.0,4.0,4.0,21735.0,0.0,3.0,25.0,45.0,4.0,13.0,0.0,6.0,27.0,33.0,5682.0,919.0,136599360.0
포근토야,2,True,2023-07-01T00:00+09:00,290,오로라,9523.0,30245323afbde2a722f720abd94ddb82,윈드브레이커,기타,106871528.0,157.0,381.0,82.95,88.98,95.0,119.8,82.0,100.0,50711.0,170.0,123.0,309.0,1350.0,650.0,7278.0,60164.0,3753.0,4471.0,71221.0,41568.0,4.0,1468.0,4.0,4.0,0.0,0.0,187.0,86.0,50.0,4.0,115.0,4.0,6.0,0.0,600.0,7052.0,1559.0,142582582.0
연송이지비,2,True,2024-12-20T00:00+09:00,290,루나,8787.0,47b52e155d4caceb0865edff4ea03705efe8d04e6d233bd35cf2fabdeb93fb0d,데몬어벤져,루나,60203754.0,99.0,393.0,59.83,90.77,123.0,84.8,93.0,100.0,32877.0,170.0,123.0,252.0,1360.0,650.0,3359.0,2627.0,2092.0,2092.0,500000.0,,4.0,4.0,4.0,4.0,21960.0,0.0,165.0,141.0,52.0,4.0,64.0,2.0,6.0,7.0,335.0,5125.0,1125.0,118793635.0
쳐접어주마,3,True,2018-09-19T00:00+09:00,285,스카니아,9534.0,2d5ff324e358db5be6d3dc8f6d0a488e,비숍,스카니아,152534648.0,96.0,405.0,233.49,96.08,103.0,131.1,75.0,100.0,28283.0,170.0,123.0,359.0,1375.0,510.0,5706.0,5646.0,74964.0,8675.0,38142.0,76497.0,4.0,4.0,1443.0,4.0,0.0,0.0,22.0,16.0,136.0,4.0,12.0,3.0,6.0,7.0,78.0,2147.0,6303.0,194655787.0
비칼숍,3,True,2024-12-19T00:00+09:00,285,스카니아,9887.0,98c7b07377f3e216962f7f2fc1815c58,비숍,스카니아,69443939.0,73.0,348.0,233.49,93.37,109.0,77.95,86.0,100.0,22805.0,170.0,123.0,291.0,1360.0,440.0,4559.0,4415.0,49365.0,6122.0,48824.0,91186.0,4.0,4.0,1443.0,4.0,0.0,0.0,32.0,17.0,105.0,4.0,52.0,0.0,6.0,7.0,54.0,1576.0,4927.0,85441450.0
완선,3,True,2024-01-14T00:00+09:00,288,스카니아,9305.0,3b7d0581eed9b6819f0c8fe478b094a0,"아크메이지(썬,콜)",스카니아,206983846.0,143.0,529.0,194.14,97.54,92.0,140.0,43.0,100.0,27698.0,166.0,123.0,407.0,1360.0,690.0,6549.0,6115.0,75964.0,9507.0,50410.0,89515.0,4.0,4.0,1458.0,4.0,0.0,0.0,12.0,16.0,105.0,4.0,12.0,3.0,6.0,0.0,149.0,2559.0,7701.0,326296765.0
나는시프임,3,True,2019-10-31T00:00+09:00,288,엘리시움,9645.0,42c217e3eafffdd1929b880afdc8445eefe8d04e6d233bd35cf2fabdeb93fb0d,섀도어,엘리시움,48237029.0,118.0,177.0,72.46,75.12,93.0,105.45,66.0,100.0,66844.0,170.0,123.0,250.0,1350.0,430.0,3471.0,5567.0,2963.0,43516.0,65096.0,41207.0,4.0,4.0,4.0,1463.0,0.0,0.0,227.0,157.0,48.0,6.0,119.0,0.0,6.0,0.0,57.0,5390.0,912.0,61200712.0
예쎄,2,False,2023-06-16T00:00+09:00,290,스카니아,8937.0,de920f0ace1368e51e8803dba9ec3ba2,나이트로드,스카니아,20252373.0,70.0,230.0,63.19,88.31,105.0,80.3,82.0,100.0,19159.0,170.0,123.0,69.0,1330.0,680.0,1458.0,2148.0,1512.0,37679.0,28897.0,20217.0,4.0,4.0,4.0,1468.0,0.0,0.0,33.0,41.0,65.0,6.0,94.0,0.0,6.0,6.0,186.0,2729.0,484.0,30253048.0
히떳,3,True,2020-05-28T00:00+09:00,286,루나,9142.0,442ad74257bb07aea00bc1a8db0b271f,아델,루나,56928549.0,128.0,330.0,96.58,80.25,100.0,88.6,70.0,100.0,99999.0,170.0,123.0,245.0,1350.0,340.0,49364.0,6600.0,3542.0,3465.0,115026.0,52788.0,1448.0,4.0,4.0,4.0,0.0,0.0,186.0,231.0,49.0,6.0,99.0,1.0,6.0,3.0,594.0,4788.0,1030.0,77785686.0
쩐리,2,True,2022-06-27T00:00+09:00,293,스카니아,9310.0,3ee86c196ec579f7bd6670f1bc8d5bec,카인,스카니아,205751683.0,87.0,475.0,146.77,96.82,181.0,126.8,60.0,100.0,86649.0,160.0,123.0,408.0,1350.0,730.0,11291.0,95305.0,7511.0,7400.0,75129.0,36297.0,4.0,1483.0,4.0,4.0,0.0,0.0,23.0,27.0,55.0,6.0,12.0,0.0,6.0,7.0,274.0,8738.0,2393.0,422042586.0
넬루팬텀,3,False,2015-06-26T00:00+09:00,289,엘리시움,9105.0,2fa2be839b5dea57000b84edbdf57e0cefe8d04e6d233bd35cf2fabdeb93fb0d,팬텀,엘리시움,33185345.0,106.0,276.0,87.33,94.83,92.0,78.75,71.0,100.0,25706.0,167.0,123.0,152.0,1350.0,660.0,2372.0,3443.0,2192.0,43547.0,61866.0,48346.0,4.0,4.0,4.0,1463.0,-495.0,-212.0,92.0,35.0,61.0,5.0,12.0,0.0,6.0,16.0,180.0,3724.0,502.0,48822327.0
예전닉다나카,3,True,2023-06-02T00:00+09:00,285,스카니아,9561.0,027c25f6a004965b76a2b0ec3f8607dc,비숍,스카니아,109353314.0,61.0,431.0,233.49,97.85,107.0,90.0,90.0,100.0,23978.0,160.0,123.0,318.0,1360.0,600.0,4955.0,5411.0,67171.0,8143.0,47563.0,86854.0,4.0,4.0,1448.0,4.0,0.0,0.0,12.0,17.0,127.0,4.0,12.0,2.0,6.0,7.0,89.0,2045.0,6131.0,177473186.0
빤뽀,1,True,2020-12-10T00:00+09:00,295,노바,10086.0,15441e282157dbce606b680b73d075e0,엔젤릭버스터,기타,113114273.0,89.0,293.0,78.44,86.63,96.0,118.0,97.0,100.0,53874.0,171.0,123.0,293.0,1350.0,840.0,8392.0,63632.0,4630.0,5058.0,69982.0,48682.0,4.0,1493.0,4.0,4.0,0.0,0.0,251.0,161.0,81.0,5.0,106.0,5.0,6.0,0.0,465.0,7504.0,1909.0,177343032.0
이백만,3,True,2025-06-20T00:00+09:00,286,스카니아,8667.0,d902bcbf50ab747189663bebe089bc89,보우마스터,스카니아,102580172.0,242.0,190.0,77.35,85.46,115.0,119.2,164.0,100.0,43443.0,168.0,123.0,242.0,1350.0,430.0,6014.0,51999.0,3174.0,2904.0,91603.0,47229.0,4.0,1448.0,4.0,4.0,0.0,0.0,231.0,183.0,30.0,4.0,125.0,2.0,6.0,0.0,197.0,6079.0,1127.0,60358091.0
병기훈,3,True,2025-12-18T00:00+09:00,286,챌린저스3,,e53a9bee580164dfd0b46a9e3417fc01,"아크메이지(썬,콜)",챌린저스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신제주민,3,True,2025-06-19T00:00+09:00,286,엘리시움,8979.0,9513f5db6944b22609e3e325f9eaa9294723574b05820acf03e7ec3162ff5bed,렌,엘리시움,62262452.0,94.0,502.0,87.7,94.96,105.0,72.0,60.0,100.0,99999.0,170.0,123.0,300.0,1350.0,430.0,60916.0,7528.0,4988.0,4801.0,98859.0,34741.0,1448.0,4.0,4.0,4.0,0.0,0.0,36.0,36.0,30.0,6.0,12.0,0.0,6.0,0.0,99.0,5236.0,1338.0,145286741.0
NoConTrol,2,True,2018-03-18T00:00+09:00,290,스카니아,9656.0,d81c62b2d385bd682332d5cb5206cf15,데몬어벤져,스카니아,49813889.0,115.0,296.0,43.99,90.48,102.0,74.3,81.0,100.0,34458.0,170.0,123.0,224.0,1350.0,700.0,3097.0,2859.0,1832.0,1573.0,500000.0,,4.0,4.0,4.0,4.0,21951.0,0.0,95.0,100.0,30.0,4.0,115.0,2.0,6.0,27.0,174.0,4648.0,931.0,92677559.0
gylen,3,True,2025-06-19T00:00+09:00,285,베라,9519.0,8227f4c53085e175469ac2d93b059522,렌,기타,51732613.0,81.0,476.0,86.15,96.17,90.0,82.9,76.0,100.0,96240.0,170.0,123.0,218.0,1350.0,430.0,50481.0,6854.0,3299.0,3352.0,128636.0,59660.0,1448.0,4.0,4.0,4.0,0.0,0.0,50.0,112.0,67.0,6.0,19.0,0.0,6.0,7.0,28.0,5657.0,1233.0,123603493.0
먼치미,2,True,2021-07-20T00:00+09:00,290,스카니아,9612.0,2cb68cc7b20f91299fe4fe11698480a8,아델,스카니아,123966620.0,126.0,525.0,84.04,97.43,90.0,129.6,60.0,100.0,99999.0,170.0,123.0,370.0,1350.0,490.0,71711.0,9786.0,6648.0,6782.0,85220.0,23693.0,1468.0,4.0,4.0,4.0,0.0,0.0,17.0,22.0,65.0,6.0,12.0,3.0,6.0,15.0,109.0,7729.0,1811.0,269459442.0
여름엔콸콸,3,True,2018-09-08T00:00+09:00,285,루나,8927.0,e614b7241afb2bbc26a026ae108e146e,제로,루나,53092151.0,145.0,524.0,62.16,94.8,110.0,94.75,95.0,100.0,99999.0,170.0,123.0,223.0,1350.0,390.0,46197.0,4106.0,2798.0,2574.0,117683.0,,1448.0,4.0,4.0,4.0,0.0,0.0,266.0,31.0,30.0,2.0,12.0,0.0,5.0,7.0,69.0,4748.0,791.0,78546956.0
코우짓,2,True,2011-09-03T00:00+09:00,291,크로아,9698.0,3ca3344e465108a37f2560cf9de0743c,메르세데스,크로아,94705901.0,101.0,462.0,63.71,95.57,194.0,95.5,63.0,100.0,63055.0,171.0,123.0,360.0,1350.0,720.0,10420.0,80627.0,6290.0,6227.0,53058.0,32406.0,15.0,1461.0,4.0,5.0,-221.0,-139.0,23.0,28.0,50.0,4.0,22.0,4.0,6.0,7.0,237.0,6650.0,1486.0,256673958.0
러닝크루,3,True,2025-06-19T00:00+09:00,285,루나,4941.0,26c5e88d8dc1197640bb0cccb61d3218efe8d04e6d233bd35cf2fabdeb93fb0d,"아크메이지(불,독)",루나,32301770.0,110.0,131.5,194.14,81.53,90.0,51.15,48.0,100.0,9865.0,157.0,123.0,155.0,1350.0,320.0,1427.0,1500.0,31986.0,2726.0,60041.0,110845.0,4.0,4.0,1448.0,4.0,0.0,0.0,107.0,74.0,123.0,4.0,95.0,0.0,5.0,0.0,37.0,1037.0,3335.0,18058714.0
나햄찌흑기사,3,True,2020-02-17T00:00+09:00,285,베라,9272.0,b485df6d0a03c2db4488f8b236c11f97,아델,기타,46106515.0,111.0,387.0,84.04,94.08,91.0,79.15,73.0,100.0,83658.0,160.0,123.0,246.0,1350.0,400.0,45807.0,4891.0,2856.0,3128.0,79147.0,34703.0,1443.0,4.0,4.0,4.0,0.0,0.0,232.0,52.0,48.0,6.0,12.0,2.0,6.0,7.0,22.0,4855.0,901.0,78968361.0
나길,2,True,2018-02-19T00:00+09:00,290,엘리시움,10889.0,be918f79059096520c090c7462f61508efe8d04e6d233bd35cf2fabdeb93fb0d,나이트로드,엘리시움,216970834.0,118.0,564.0,63.19,97.17,155.0,135.0,59.0,100.0,68874.0,170.0,123.0,407.0,1350.0,760.0,8466.0,11862.0,8671.0,90793.0,68087.0,37793.0,4.0,4.0,4.0,1468.0,0.0,0.0,47.0,28.0,94.0,6.0,12.0,0.0,6.0,7.0,265.5,9293.0,2655.0,493203838.0
게붸,3,True,2025-03-15T00:00+09:00,285,이노시스,9963.0,22731536786414fbfb6d839b3914ff61efe8d04e6d233bd35cf2fabdeb93fb0d,일리움,기타,52670282.0,86.0,512.0,65.0,93.95,106.0,113.9,57.0,100.0,27800.0,170.0,123.0,322.0,1350.0,400.0,5487.0,5836.0,53915.0,9670.0,71633.0,62120.0,4.0,4.0,1443.0,4.0,0.0,0.0,12.0,12.0,68.0,4.0,12.0,0.0,6.0,0.0,22.0,1806.0,6347.0,163859157.0
렌언제키워,3,True,2025-06-19T00:00+09:00,285,챌린저스4,9646.0,940f37ad2721ce4b1ddf2e02b6434b01efe8d04e6d233bd35cf2fabdeb93fb0d,렌,챌린저스,50999637.0,76.0,485.0,87.7,91.55,118.0,65.0,42.0,100.0,91983.0,170.0,123.0,294.0,1350.0,420.0,51496.0,6222.0,3658.0,3239.0,106257.0,39313.0,1443.0,4.0,4.0,4.0,0.0,0.0,64.0,10.0,58.0,6.0,12.0,0.0,6.0,0.0,82.0,5596.0,956.0,118061640.0
진순충싫어,2,True,2019-06-20T00:00+09:00,293,엘리시움,9370.0,66244e330b33bd4c79d0b3e1c3171a40efe8d04e6d233bd35cf2fabdeb93fb0d,은월,엘리시움,149080035.0,163.0,271.0,104.16,91.66,101.0,148.35,98.0,100.0,99999.0,170.0,123.0,303.0,1350.0,680.0,59317.0,7668.0,4114.0,4826.0,75755.0,47864.0,1488.0,4.0,4.0,4.0,0.0,0.0,281.0,196.0,55.0,5.0,125.0,2.0,6.0,7.0,452.0,6668.0,1478.0,126159009.0
무수면렌,2,True,2025-06-20T00:00+09:00,291,크로아,8928.0,abcf1144545d71aed1f34b076b0d34f4,렌,크로아,77871421.0,110.0,344.0,98.97,95.23,107.0,83.0,75.0,100.0,99999.0,170.0,123.0,243.0,1350.0,620.0,54137.0,8510.0,4486.0,4301.0,146955.0,61065.0,1473.0,4.0,4.0,4.0,0.0,0.0,264.0,117.0,50.0,6.0,99.0,2.0,6.0,3.0,403.0,6370.0,1344.0,126535732.0
렙만찍고끝41,3,False,2024-03-20T00:00+09:00,289,스카니아,9075.0,0c886151074395363557e76233e1029f,나이트로드,스카니아,83827257.0,68.0,463.0,61.77,94.23,97.0,92.4,75.0,100.0,52589.0,170.0,123.0,377.0,1350.0,550.0,6040.0,9580.0,6104.0,70863.0,53274.0,29755.0,4.0,4.0,4.0,1463.0,534.0,292.0,10.0,4.0,84.0,6.0,12.0,0.0,6.0,0.0,163.0,6015.0,1717.0,213251066.0
비황,3,True,2024-06-20T00:00+09:00,287,루나,9413.0,2eede637d5cbc4c033d9128659a94c2eefe8d04e6d233bd35cf2fabdeb93fb0d,비숍,루나,32213268.0,76.0,187.0,233.49,86.54,143.0,61.4,58.0,100.0,3958.0,161.0,122.0,45.0,1350.0,520.0,1184.0,1275.0,32041.0,2026.0,30829.0,73346.0,4.0,4.0,1453.0,4.0,0.0,0.0,87.0,37.0,132.0,4.0,55.0,0.0,6.0,6.0,102.0,777.0,3513.0,24166208.0
뗘쮸,3,True,2019-11-24T00:00+09:00,285,크로아,10250.0,b7b284351a56f862601485559fdb8da8,듀얼블레이더,크로아,48491595.0,84.0,468.0,55.39,89.96,98.0,93.0,50.0,100.0,70938.0,170.0,123.0,329.0,1350.0,250.0,6057.0,7743.0,5405.0,54750.0,60305.0,36643.0,4.0,4.0,4.0,1443.0,550.0,300.0,12.0,17.0,104.0,6.0,12.0,0.0,6.0,7.0,22.0,5604.0,1063.0,148143990.0
